23.1081	45.1473	2023	2	15	1.3	12.7	20	21	0
23.0903	45.1596	2023	2	15	1.3	12.5	20	22	53
23.1955	45.1836	2023	2	15	1.8	16	20	24	51
23.1534	45.1609	2023	2	15	0.7	17.6	20	41	36
23.0581	45.1283	2023	2	15	0.9	19.4	20	45	55
23.1915	45.1742	2023	2	15	1	17.8	20	48	9
23.1285	45.1143	2023	2	15	1.2	21.7	20	56	46
23.1807	45.1934	2023	2	15	0.9	18	20	58	16
23.1491	45.1455	2023	2	15	1.1	19.1	21	0	9
23.1287	45.1248	2023	2	15	1	23.2	21	5	0
23.3359	45.2933	2023	2	15	1.2	18.2	21	10	31
23.1283	45.1516	2023	2	15	2.2	10.6	21	13	21
23.0579	45.1348	2023	2	15	1.6	11.8	21	26	12
23.0657	45.1098	2023	2	15	3.9	6.4	21	28	28
23.0920	45.1628	2023	2	15	3.3	12.1	21	31	24
23.1447	45.1571	2023	2	15	1.2	21.7	21	35	58
23.1226	45.1434	2023	2	15	2	11.7	21	38	4
23.0739	45.1564	2023	2	15	1.6	13.9	21	42	46
23.0761	45.1601	2023	2	15	1.9	13.3	21	46	16
23.1214	45.1365	2023	2	15	0.9	19	21	55	20
23.1181	45.1466	2023	2	15	1.3	18	21	58	12
23.1303	45.1448	2023	2	15	1.5	16.6	22	1	12
23.0229	45.0878	2023	2	15	1.2	15.8	22	5	13
23.2140	45.1629	2023	2	15	1.5	16.7	22	7	57
23.1324	45.1336	2023	2	15	0.9	21.3	22	11	8
23.1198	45.1536	2023	2	15	1.2	16.4	22	18	17
23.0627	45.1439	2023	2	15	1.5	12	22	24	28
23.1847	45.1307	2023	2	15	1.1	24.4	22	38	17
23.0743	45.1571	2023	2	15	1.6	12.3	22	45	9
23.0671	45.1402	2023	2	15	1.6	14.8	22	52	3
23.1203	45.1701	2023	2	15	1.3	15.6	22	53	2
23.1607	45.1612	2023	2	15	1.8	15.3	23	10	26
23.1489	45.1414	2023	2	15	1.5	21.4	23	13	6
23.1028	45.1546	2023	2	15	1.9	13.6	23	13	39
23.1107	45.1428	2023	2	15	2.3	6.3	23	20	16
23.1793	45.1902	2023	2	15	2.1	3	23	29	49
23.1298	45.1642	2023	2	15	1.6	19.3	23	32	39
23.0601	45.1619	2023	2	15	1.2	11.9	23	36	54
23.1320	45.1653	2023	2	15	1.8	13.9	23	39	30
23.0649	45.1491	2023	2	15	1.6	10.2	23	47	0
23.1359	45.1873	2023	2	15	1.1	17.6	23	50	57
23.1477	45.1339	2023	2	15	1.2	20.9	23	56	42
23.0980	45.1469	2023	2	16	1.9	8.4	0	9	4
23.1230	45.1282	2023	2	16	2.6	3.1	0	14	52
23.1073	45.1722	2023	2	16	1.5	13.3	0	24	20
23.1638	45.1767	2023	2	16	1	15.9	0	26	51
23.1346	45.0954	2023	2	16	1.2	21.8	0	27	25
23.1990	45.1449	2023	2	16	1.4	17	0	37	57
