23.10890	45.14880	2023	2	14	1.50	13.80	21	50.14
23.12270	45.13390	2023	2	14	1.70	18.00	21	50.55
23.11220	45.14280	2023	2	14	1.30	17.70	21	51.39
23.11970	45.13700	2023	2	14	2.90	15.90	21	51.76
23.14030	45.12940	2023	2	14	1.20	20.70	21	54.33
23.21600	45.16320	2023	2	14	0.80	18.00	21	55.58
23.12260	45.13740	2023	2	14	0.90	17.50	21	56.46
23.10940	45.16270	2023	2	14	1.90	14.10	21	57.00
23.11050	45.14420	2023	2	14	1.50	17.40	21	57.75
23.07880	45.14540	2023	2	14	1.40	15.80	22	0.00
23.13960	45.12550	2023	2	14	1.40	19.90	22	5.50
23.11090	45.13810	2023	2	14	1.40	17.80	22	6.17
23.20010	45.16410	2023	2	14	1.60	18.10	22	6.78
23.10750	45.14130	2023	2	14	1.00	18.40	22	8.19
23.13180	45.15240	2023	2	14	1.00	16.70	22	9.37
23.14130	45.14880	2023	2	14	1.30	19.20	22	10.29
23.14840	45.15350	2023	2	14	1.40	20.40	22	13.55
23.17560	45.19700	2023	2	14	2.10	14.60	22	14.06
23.09180	45.14830	2023	2	14	1.40	16.90	22	15.35
23.13470	45.17100	2023	2	14	1.60	18.50	22	15.59
23.10620	45.14270	2023	2	14	1.70	15.90	22	15.96
23.09510	45.14700	2023	2	14	1.60	13.10	22	17.96
23.09680	45.14660	2023	2	14	1.50	16.50	22	19.41
23.18980	45.16270	2023	2	14	1.10	18.40	22	22.36
23.07530	45.13900	2023	2	14	1.20	15.40	22	24.74
23.18550	45.18430	2023	2	14	2.60	14.30	22	25.86
23.16320	45.20020	2023	2	14	1.90	13.10	22	31.32
23.18790	45.18150	2023	2	14	2.50	13.80	22	34.65
23.20740	45.17760	2023	2	14	1.40	17.40	22	36.12
23.09880	45.15550	2023	2	14	2.20	15.50	22	38.71
23.17820	45.18780	2023	2	14	1.70	13.70	22	41.70
23.12850	45.13760	2023	2	14	0.60	20.50	22	43.43
23.17300	45.19240	2023	2	14	1.10	18.00	22	45.03
